gene_id,gene_name
ENSG00000027869,SH2D2A
ENSG00000132694,ARHGEF11
ENSG00000117036,ETV3
ENSG00000271736,LINC02772
ENSG00000143297,FCRL5
ENSG00000160856,FCRL3
ENSG00000132704,FCRL2
ENSG00000163534,FCRL1
ENSG00000158473,CD1D
ENSG00000163554,SPTA1
ENSG00000163563,MNDA
ENSG00000163564,PYHIN1
ENSG00000163565,IFI16
ENSG00000163568,AIM2
ENSG00000181036,FCRL6
ENSG00000158710,TAGLN2
ENSG00000224259,LINC01133
ENSG00000143315,PIGM
ENSG00000162729,IGSF8
ENSG00000132716,DCAF8
ENSG00000162735,PEX19
ENSG00000122218,COPA
ENSG00000162736,NCSTN
ENSG00000162739,SLAMF6
ENSG00000066294,CD84
ENSG00000117090,SLAMF1
ENSG00000228863,AL121985.1
ENSG00000117091,CD48
ENSG00000026751,SLAMF7
ENSG00000122224,LY9
ENSG00000122223,CD244
ENSG00000158769,F11R
ENSG00000215845,TSTD1
ENSG00000158773,USF1
ENSG00000186517,ARHGAP30
ENSG00000143256,PFDN2
ENSG00000158793,NIT1
ENSG00000158796,DEDD
ENSG00000143222,UFC1
ENSG00000143258,USP21
ENSG00000143224,PPOX
ENSG00000158850,B4GALT3
ENSG00000158864,NDUFS2
ENSG00000158869,FCER1G
ENSG00000158882,TOMM40L
ENSG00000143252,SDHC
ENSG00000283696,AL592295.4
ENSG00000288093,AL592295.5
ENSG00000143226,FCGR2A
ENSG00000203747,FCGR3A
ENSG00000072694,FCGR2B
ENSG00000081721,DUSP12
ENSG00000118217,ATF6
ENSG00000198574,SH2D1B
ENSG00000152332,UHMK1
ENSG00000117143,UAP1
ENSG00000162733,DDR2
ENSG00000132196,HSD17B7
ENSG00000143248,RGS5
ENSG00000143228,NUF2
ENSG00000185630,PBX1
ENSG00000143198,MGST3
ENSG00000143149,ALDH9A1
ENSG00000143183,TMCO1
ENSG00000143179,UCK2
ENSG00000143157,POGK
ENSG00000152382,TADA1
ENSG00000143167,GPA33
ENSG00000143190,POU2F1
ENSG00000198821,CD247
ENSG00000143162,CREG1
ENSG00000198771,RCSD1
ENSG00000197965,MPZL1
ENSG00000143199,ADCY10
ENSG00000143158,MPC2
ENSG00000143164,DCAF6
ENSG00000143155,TIPRL
ENSG00000213064,SFT2D2
ENSG00000143178,TBX19
ENSG00000143185,XCL2
ENSG00000143153,ATP1B1
ENSG00000143156,NME7
ENSG00000117475,BLZF1
ENSG00000117479,SLC19A2
ENSG00000213062,Z99572.1
ENSG00000198734,F5
ENSG00000000460,C1orf112
ENSG00000188404,SELL
ENSG00000000457,SCYL3
ENSG00000075945,KIFAP3
ENSG00000120370,GORAB
ENSG00000231424,BX284613.2
ENSG00000076258,FMO4
ENSG00000117523,PRRC2C
ENSG00000117533,VAMP4
ENSG00000010165,EEF1AKNMT
ENSG00000197959,DNM3
ENSG00000135845,PIGC
ENSG00000094975,SUCO
ENSG00000117560,FASLG
ENSG00000224228,AL031599.1
ENSG00000203739,AL645568.1
ENSG00000117592,PRDX6
ENSG00000076321,KLHL20
ENSG00000120334,CENPL
ENSG00000117593,DARS2
ENSG00000234741,GAS5
ENSG00000185278,ZBTB37
ENSG00000135870,RC3H1
ENSG00000227373,RABGAP1L-DT
ENSG00000152061,RABGAP1L
ENSG00000203737,GPR52
ENSG00000287697,Z99127.4
ENSG00000116161,CACYBP
ENSG00000120333,MRPS14
ENSG00000235750,KIAA0040
ENSG00000116147,TNR
ENSG00000227740,LINC02803
ENSG00000143207,COP1
ENSG00000236021,AL591043.2
ENSG00000075391,RASAL2
ENSG00000116191,RALGPS2
ENSG00000116194,ANGPTL1
ENSG00000116199,FAM20B
ENSG00000186283,TOR3A
ENSG00000143322,ABL2
ENSG00000057252,SOAT1
ENSG00000162779,AXDND1
ENSG00000169905,TOR1AIP2
ENSG00000143337,TOR1AIP1
ENSG00000135837,CEP350
ENSG00000116260,QSOX1
ENSG00000230124,ACBD6
ENSG00000143324,XPR1
ENSG00000243155,AL162431.1
ENSG00000135823,STX6
ENSG00000153029,MR1
ENSG00000162783,IER5
ENSG00000228918,LINC01344
ENSG00000135821,GLUL
ENSG00000135828,RNASEL
ENSG00000135838,NPL
ENSG00000135829,DHX9
ENSG00000135862,LAMC1
ENSG00000116698,SMG7
ENSG00000116701,NCF2
ENSG00000162704,ARPC5
ENSG00000143344,RGL1
ENSG00000198756,COLGALT2
ENSG00000198860,TSEN15
ENSG00000116667,C1orf21
ENSG00000116406,EDEM3
ENSG00000135842,NIBAN1
ENSG00000121481,RNF2
ENSG00000121486,TRMT1L
ENSG00000116668,SWT1
ENSG00000116679,IVNS1ABP
ENSG00000047410,TPR
ENSG00000157181,ODR4
ENSG00000229739,AL096803.2
ENSG00000073756,PTGS2
ENSG00000116711,PLA2G4A
ENSG00000230426,ERVMER61-1
ENSG00000150681,RGS18
ENSG00000285280,AL390957.1
ENSG00000090104,RGS1
ENSG00000116741,RGS2
ENSG00000116750,UCHL5
ENSG00000116747,RO60
ENSG00000023572,GLRX2
ENSG00000134371,CDC73
ENSG00000232077,LINC01031
ENSG00000227240,AL136456.1
ENSG00000000971,CFH
ENSG00000066279,ASPM
ENSG00000177888,ZBTB41
ENSG00000134376,CRB1
ENSG00000213047,DENND1B
ENSG00000151414,NEK7
ENSG00000287989,AL450352.1
ENSG00000081237,PTPRC
ENSG00000261573,AL157402.2
ENSG00000229989,MIR181A1HG
ENSG00000203721,LINC00862
ENSG00000230623,AC104461.1
ENSG00000162702,ZNF281
ENSG00000118193,KIF14
ENSG00000118197,DDX59
ENSG00000118200,CAMSAP2
ENSG00000116852,KIF21B
ENSG00000116857,TMEM9
ENSG00000159176,CSRP1
ENSG00000224536,AC096677.1
ENSG00000134369,NAV1
ENSG00000231871,IPO9-AS1
ENSG00000198700,IPO9
ENSG00000134375,TIMM17A
ENSG00000176393,RNPEP
ENSG00000143862,ARL8A
ENSG00000143851,PTPN7
ENSG00000133067,LGR6
ENSG00000077152,UBE2T
ENSG00000077157,PPP1R12B
ENSG00000117139,KDM5B
ENSG00000183155,RABIF
ENSG00000117153,KLHL12
ENSG00000159346,ADIPOR1
ENSG00000159348,CYB5R1
ENSG00000163444,TMEM183A
ENSG00000159388,BTG2
ENSG00000058668,ATP2B4
ENSG00000122188,LAX1
ENSG00000058673,ZC3H11A
ENSG00000182004,SNRPE
ENSG00000143850,PLEKHA6
ENSG00000226330,AL606489.1
ENSG00000158615,PPP1R15B
ENSG00000133056,PIK3C2B
ENSG00000198625,MDM4
ENSG00000240710,AL512306.3
ENSG00000170382,LRRN2
ENSG00000117222,RBBP5
ENSG00000133059,DSTYK
ENSG00000133069,TMCC2
ENSG00000163545,NUAK2
ENSG00000158711,ELK4
ENSG00000069275,NUCKS1
ENSG00000117280,RAB29
ENSG00000133065,SLC41A1
ENSG00000196188,CTSE
ENSG00000263961,RHEX
ENSG00000266028,SRGAP2
ENSG00000263528,IKBKE
ENSG00000266094,RASSF5
ENSG00000143486,EIF2D
ENSG00000143479,DYRK3
ENSG00000162889,MAPKAPK2
ENSG00000142224,IL19
ENSG00000162894,FCMR
ENSG00000123836,PFKFB2
ENSG00000180667,YOD1
ENSG00000196352,CD55
ENSG00000117322,CR2
ENSG00000203710,CR1
ENSG00000197721,CR1L
ENSG00000117335,CD46
ENSG00000203709,MIR29B2CHG
ENSG00000174059,CD34
ENSG00000076356,PLXNA2
ENSG00000227591,HSD11B1-AS1
ENSG00000123689,G0S2
ENSG00000009790,TRAF3IP3
ENSG00000117597,UTP25
ENSG00000054392,HHAT
ENSG00000117625,RCOR3
ENSG00000082512,TRAF5
ENSG00000153363,LINC00467
ENSG00000170385,SLC30A1
ENSG00000117650,NEK2
ENSG00000123684,LPGAT1
ENSG00000143493,INTS7
ENSG00000143476,DTL
ENSG00000066027,PPP2R5A
ENSG00000234915,AL360091.3
ENSG00000065600,PACC1
ENSG00000117691,NENF
ENSG00000162772,ATF3
ENSG00000117697,NSL1
ENSG00000203705,TATDN3
ENSG00000198468,FLVCR1-DT
ENSG00000162769,FLVCR1
ENSG00000174606,ANGEL2
ENSG00000136643,RPS6KC1
ENSG00000143499,SMYD2
ENSG00000152104,PTPN14
ENSG00000117724,CENPF
ENSG00000136636,KCTD3
ENSG00000092978,GPATCH2
ENSG00000067533,RRP15
ENSG00000092969,TGFB2
ENSG00000228063,LYPLAL1-DT
ENSG00000143353,LYPLAL1
ENSG00000136628,EPRS
ENSG00000162813,BPNT1
ENSG00000067704,IARS2
ENSG00000118873,RAB3GAP2
ENSG00000186205,MARC1
ENSG00000257551,HLX-AS1
ENSG00000143507,DUSP10
ENSG00000143498,TAF1A
ENSG00000154305,MIA3
ENSG00000186063,AIDA
ENSG00000162819,BROX
ENSG00000228106,AL392172.1
ENSG00000154309,DISP1
ENSG00000187554,TLR5
ENSG00000143502,SUSD4
ENSG00000162909,CAPN2
ENSG00000143514,TP53BP2
ENSG00000143756,FBXO28
ENSG00000143753,DEGS1
ENSG00000143748,NVL
ENSG00000143771,CNIH4
ENSG00000162923,WDR26
ENSG00000143786,CNIH3
ENSG00000185842,DNAH14
ENSG00000143815,LBR
ENSG00000154380,ENAH
ENSG00000143742,SRP9
ENSG00000143819,EPHX1
ENSG00000242861,AL591895.1
ENSG00000196187,TMEM63A
ENSG00000143811,PYCR2
ENSG00000143751,SDE2
ENSG00000272562,AL512343.2
ENSG00000163041,H3F3A
ENSG00000182827,ACBD3
ENSG00000183814,LIN9
ENSG00000143799,PARP1
ENSG00000143772,ITPKB
ENSG00000163050,COQ8A
ENSG00000143776,CDC42BPA
ENSG00000181450,ZNF678
ENSG00000143740,SNAP47
ENSG00000081692,JMJD4
ENSG00000143761,ARF1
ENSG00000143793,C1orf35
ENSG00000162910,MRPL55
ENSG00000143774,GUK1
ENSG00000181873,IBA57
ENSG00000154358,OBSCN
ENSG00000154370,TRIM11
ENSG00000168159,RNF187
ENSG00000116574,RHOU
ENSG00000168118,RAB4A
ENSG00000154429,CCSAP
ENSG00000069248,NUP133
ENSG00000135776,ABCB10
ENSG00000135801,TAF5L
ENSG00000135763,URB2
ENSG00000143641,GALNT2
ENSG00000135775,COG2
ENSG00000119280,C1orf198
ENSG00000223393,AL118511.1
ENSG00000143643,TTC13
ENSG00000173409,ARV1
ENSG00000182118,FAM89A
ENSG00000143633,C1orf131
ENSG00000116906,GNPAT
ENSG00000116903,EXOC8
ENSG00000010072,SPRTN
ENSG00000135766,EGLN1
ENSG00000116918,TSNAX
ENSG00000162946,DISC1
ENSG00000286071,AL136171.2
ENSG00000116991,SIPA1L2
ENSG00000212916,MAP10
ENSG00000135778,NTPCR
ENSG00000135749,PCNX2
ENSG00000143674,MAP3K21
ENSG00000183780,SLC35F3
ENSG00000231663,COA6-AS1
ENSG00000168275,COA6
ENSG00000059588,TARBP1
ENSG00000168264,IRF2BP2
ENSG00000286263,AL391832.4
ENSG00000238005,AL391832.2
ENSG00000173726,TOMM20
ENSG00000188739,RBM34
ENSG00000054267,ARID4B
ENSG00000152904,GGPS1
ENSG00000285053,TBCE
ENSG00000284770,TBCE-1
ENSG00000162885,B3GALNT2
ENSG00000143669,LYST
ENSG00000116962,NID1
ENSG00000077585,GPR137B
ENSG00000086619,ERO1B
ENSG00000186197,EDARADD
ENSG00000116977,LGALS8
ENSG00000230325,AL359921.1
ENSG00000119285,HEATR1
ENSG00000116984,MTR
ENSG00000133019,CHRM3
ENSG00000233355,CHRM3-AS2
ENSG00000180875,GREM2
ENSG00000182901,RGS7
ENSG00000091483,FH
ENSG00000117009,KMO
ENSG00000054277,OPN3
ENSG00000203668,CHML
ENSG00000162843,WDR64
ENSG00000174371,EXO1
ENSG00000180287,PLD5
ENSG00000143702,CEP170
ENSG00000054282,SDCCAG8
ENSG00000117020,AKT3
ENSG00000179456,ZBTB18
ENSG00000240963,AL645465.1
ENSG00000035687,ADSS
ENSG00000179397,CATSPERE
ENSG00000121644,DESI2
ENSG00000203667,COX20
ENSG00000153187,HNRNPU
ENSG00000272195,AL356512.1
ENSG00000203666,EFCAB2
ENSG00000162849,KIF26B
ENSG00000185420,SMYD3
ENSG00000162851,TFB2M
ENSG00000162852,CNST
ENSG00000143653,SCCPDH
ENSG00000153207,AHCTF1
ENSG00000197472,ZNF695
ENSG00000277462,ZNF670
ENSG00000188295,ZNF669
ENSG00000196418,ZNF124
ENSG00000259865,AL390728.6
ENSG00000232347,AL390728.5
ENSG00000162714,ZNF496
ENSG00000162711,NLRP3
ENSG00000162722,TRIM58
ENSG00000175137,SH3BP5L
ENSG00000171161,ZNF672
ENSG00000171163,ZNF692
ENSG00000185220,PGBD2
ENSG00000035115,SH3YL1
ENSG00000143727,ACP1
ENSG00000151353,TMEM18
ENSG00000172554,SNTG2
ENSG00000032389,EIPR1
ENSG00000171853,TRAPPC12
ENSG00000182551,ADI1
ENSG00000171865,RNASEH1
ENSG00000234171,RNASEH1-AS1
ENSG00000171863,RPS7
ENSG00000225964,NRIR
ENSG00000134326,CMPK2
ENSG00000134321,RSAD2
ENSG00000151692,RNF144A
ENSG00000235576,LINC01871
ENSG00000235665,LINC00298
ENSG00000236790,LINC00299
ENSG00000236008,LINC01814
ENSG00000115738,ID2
ENSG00000134313,KIDINS220
ENSG00000143797,MBOAT2
ENSG00000151693,ASAP2
ENSG00000119185,ITGB1BP1
ENSG00000119203,CPSF3
ENSG00000134330,IAH1
ENSG00000151694,ADAM17
ENSG00000239300,AC080162.1
ENSG00000134308,YWHAQ
ENSG00000115750,TAF1B
ENSG00000269973,AC010969.2
ENSG00000134317,GRHL1
ENSG00000260077,AC104794.3
ENSG00000172059,KLF11
ENSG00000171848,RRM2
ENSG00000115756,HPCAL1
ENSG00000115758,ODC1
ENSG00000115761,NOL10
ENSG00000143870,PDIA6
ENSG00000162976,SLC66A3
ENSG00000134318,ROCK2
ENSG00000169016,E2F6
ENSG00000196208,GREB1
ENSG00000134324,LPIN1
ENSG00000224184,MIR3681HG
ENSG00000071575,TRIB2
ENSG00000287291,AC068286.2
ENSG00000151779,NBAS
ENSG00000079785,DDX1
ENSG00000197872,FAM49A
ENSG00000163029,SMC6
ENSG00000178295,GEN1
ENSG00000240857,RDH14
ENSG00000236204,LINC01376
ENSG00000228784,LINC00954
ENSG00000183891,TTC32
ENSG00000118965,WDR35
ENSG00000068697,LAPTM4A
ENSG00000055917,PUM2
ENSG00000143878,RHOB
ENSG00000118960,HS1BP3
ENSG00000118961,LDAH
ENSG00000119771,KLHL29
ENSG00000119778,ATAD2B
ENSG00000173960,UBXN2A
ENSG00000205639,MFSD2B
ENSG00000163026,WDCP
ENSG00000115128,SF3B6
ENSG00000219626,FAM228B
ENSG00000115129,TP53I3
ENSG00000198399,ITSN2
ENSG00000084676,NCOA1
ENSG00000138092,CENPO
ENSG00000138031,ADCY3
ENSG00000115137,DNAJC27
ENSG00000224165,DNAJC27-AS1
ENSG00000119772,DNMT3A
ENSG00000138101,DTNB
ENSG00000143970,ASXL2
ENSG00000084731,KIF3C
ENSG00000084733,RAB10
ENSG00000084754,HADHA
ENSG00000138029,HADHB
ENSG00000286707,AC010896.1
ENSG00000173567,ADGRF3
ENSG00000138018,SELENOI
ENSG00000213699,SLC35F6
ENSG00000115163,CENPA
ENSG00000084764,MAPRE3
ENSG00000119777,TMEM214
ENSG00000084693,AGBL5
ENSG00000228474,OST4
ENSG00000138073,PREB
ENSG00000138074,SLC5A6
ENSG00000138085,ATRAID
ENSG00000084774,CAD
ENSG00000115204,MPV17
ENSG00000115207,GTF3C2
ENSG00000234072,AC074117.1
ENSG00000115211,EIF2B4
ENSG00000115234,SNX17
ENSG00000163795,ZNF513
ENSG00000115241,PPM1G
ENSG00000115216,NRBP1
ENSG00000138002,IFT172
ENSG00000243943,ZNF512
ENSG00000198522,GPN1
ENSG00000119760,SUPT7L
ENSG00000163798,SLC4A1AP
ENSG00000243147,MRPL33
ENSG00000171174,RBKS
ENSG00000158019,BABAM2
ENSG00000229951,AC104695.2
ENSG00000075426,FOSL2
ENSG00000270640,AC104695.4
ENSG00000163803,PLB1
ENSG00000226833,AC092164.1
ENSG00000213639,PPP1CB
ENSG00000163806,SPDYA
ENSG00000171103,TRMT61B
ENSG00000163811,WDR43
ENSG00000189350,TOGARAM2
ENSG00000115295,CLIP4
ENSG00000171094,ALK
ENSG00000119801,YPEL5
ENSG00000213626,LBH
ENSG00000172954,LCLAT1
ENSG00000158089,GALNT14
ENSG00000013016,EHD3
ENSG00000162959,MEMO1
ENSG00000162961,DPY30
ENSG00000021574,SPAST
ENSG00000152683,SLC30A6
ENSG00000091106,NLRC4
ENSG00000119820,YIPF4
ENSG00000272754,AL133245.1
ENSG00000115760,BIRC6
ENSG00000276334,AL133243.2
ENSG00000276517,AL133243.3
ENSG00000018699,TTC27
ENSG00000230876,LINC00486
ENSG00000049323,LTBP1
ENSG00000152689,RASGRP3
ENSG00000119812,FAM98A
ENSG00000228262,LINC01320
ENSG00000150938,CRIM1
ENSG00000171055,FEZ2
ENSG00000115808,STRN
ENSG00000008869,HEATR5B
ENSG00000152133,GPATCH11
ENSG00000055332,EIF2AK2
ENSG00000218739,CEBPZOS
ENSG00000115816,CEBPZ
ENSG00000272054,AC007390.2
ENSG00000003509,NDUFAF7
ENSG00000115825,PRKD3
ENSG00000236213,AC006369.1
ENSG00000163171,CDC42EP3
ENSG00000115841,RMDN2
ENSG00000235848,RMDN2-AS1
ENSG00000138061,CYP1B1
ENSG00000232973,CYP1B1-AS1
ENSG00000119787,ATL2
ENSG00000143889,HNRNPLL
ENSG00000143891,GALM
ENSG00000115875,SRSF7
ENSG00000152147,GEMIN6
ENSG00000163214,DHX57
ENSG00000115904,SOS1
ENSG00000011566,MAP4K3
ENSG00000231312,MAP4K3-DT
ENSG00000138050,THUMPD2
ENSG00000227028,SLC8A1-AS1
ENSG00000183023,SLC8A1
ENSG00000143924,EML4
ENSG00000115944,COX7A2L
ENSG00000057935,MTA3
ENSG00000162882,HAAO
ENSG00000230587,LINC02580
ENSG00000287387,AC010883.3
ENSG00000152518,ZFP36L2
ENSG00000279873,LINC01126
ENSG00000234936,AC010883.1
ENSG00000115970,THADA
ENSG00000152527,PLEKHH2
ENSG00000138036,DYNC2LI1
ENSG00000138095,LRPPRC
ENSG00000138032,PPM1B
ENSG00000138079,SLC3A1
ENSG00000138078,PREPL
ENSG00000143919,CAMKMT
ENSG00000068784,SRBD1
ENSG00000171132,PRKCE
ENSG00000116016,EPAS1
ENSG00000250565,ATP6V1E2
ENSG00000119729,RHOQ
ENSG00000151665,PIGF
ENSG00000119878,CRIPT
ENSG00000222005,LINC01118
ENSG00000171150,SOCS5
ENSG00000180398,MCFD2
ENSG00000068724,TTC7A
ENSG00000239605,STPG4
ENSG00000143933,CALM2
ENSG00000119888,EPCAM
ENSG00000095002,MSH2
ENSG00000116062,MSH6
ENSG00000138081,FBXO11
ENSG00000233230,AC079807.1
ENSG00000230773,AC092650.1
ENSG00000170802,FOXN2
ENSG00000162869,PPP1R21
ENSG00000243244,STON1
ENSG00000115239,ASB3
ENSG00000068912,ERLEC1
ENSG00000068878,PSME4
ENSG00000170634,ACYP2
ENSG00000115306,SPTBN1
ENSG00000214595,EML6
ENSG00000115310,RTN4
ENSG00000162994,CLHC1
ENSG00000143947,RPS27A
ENSG00000085760,MTIF2
ENSG00000240401,AC012358.3
ENSG00000115355,CCDC88A
ENSG00000163001,CFAP36
ENSG00000275052,PPP4R3B
ENSG00000138035,PNPT1
ENSG00000285755,AC132153.1
ENSG00000028116,VRK2
ENSG00000287875,AC068193.1
ENSG00000115392,FANCL
ENSG00000233723,LINC01122
ENSG00000271955,AC007100.1
ENSG00000228590,AC007381.1
ENSG00000119866,BCL11A
ENSG00000115421,PAPOLG
ENSG00000162924,REL
ENSG00000162927,PUS10
ENSG00000162928,PEX13
ENSG00000162929,KIAA1841
ENSG00000237651,C2orf74
ENSG00000115464,USP34
ENSG00000270820,AC016727.1
ENSG00000082898,XPO1
ENSG00000170264,FAM161A
ENSG00000115484,CCT4
ENSG00000236498,AC107081.2
ENSG00000173163,COMMD1
ENSG00000229839,AC018462.1
ENSG00000170340,B3GNT2
ENSG00000115504,EHBP1
ENSG00000231609,AC007098.1
ENSG00000286480,AC009501.3
ENSG00000143951,WDPCP
ENSG00000014641,MDH1
ENSG00000169764,UGP2
ENSG00000143952,VPS54
ENSG00000197329,PELI1
ENSG00000225889,AC012368.1
ENSG00000119844,AFTPH
ENSG00000179833,SERTAD2
ENSG00000234572,LINC01800
ENSG00000237638,LINC02245
ENSG00000115902,SLC1A4
ENSG00000232613,LINC02576
ENSG00000011523,CEP68
ENSG00000138069,RAB1A
ENSG00000138071,ACTR2
ENSG00000198369,SPRED2
ENSG00000204929,AC007389.1
ENSG00000143995,MEIS1
ENSG00000236780,LINC01829
ENSG00000143971,ETAA1
ENSG00000197223,C1D
ENSG00000243667,WDR92
ENSG00000115946,PNO1
ENSG00000221823,PPP3R1
ENSG00000273064,AC017083.1
ENSG00000119865,CNRIP1
ENSG00000115956,PLEK
ENSG00000204923,FBXO48
ENSG00000169621,APLF
ENSG00000163219,ARHGAP25
ENSG00000198380,GFPT1
ENSG00000169599,NFU1
ENSG00000115977,AAK1
ENSG00000196975,ANXA4
ENSG00000087338,GMCL1
ENSG00000124380,SNRNP27
ENSG00000059728,MXD1
ENSG00000179818,PCBP1-AS1
ENSG00000169564,PCBP1
ENSG00000115998,C2orf42
ENSG00000116001,TIA1
ENSG00000116005,PCYOX1
ENSG00000143977,SNRPG
ENSG00000035141,FAM136A
ENSG00000163235,TGFA
ENSG00000075340,ADD2
ENSG00000144031,ANKRD53
ENSG00000144043,TEX261
ENSG00000124357,NAGK
ENSG00000124370,MCEE
ENSG00000124383,MPHOSPH10
ENSG00000124374,PAIP2B
ENSG00000075292,ZNF638
ENSG00000281195,AC007878.1
ENSG00000135636,DYSF
ENSG00000144036,EXOC6B
ENSG00000144040,SFXN5
ENSG00000135631,RAB11FIP5
ENSG00000135632,SMYD5
ENSG00000135624,CCT7
ENSG00000163013,FBXO41
ENSG00000116127,ALMS1
ENSG00000230002,ALMS1-IT1
ENSG00000144034,TPRKB
ENSG00000144048,DUSP11
ENSG00000124356,STAMBP
ENSG00000114956,DGUOK
ENSG00000237883,DGUOK-AS1
ENSG00000187605,TET3
ENSG00000217702,AC073263.1
ENSG00000163170,BOLA3
ENSG00000225439,BOLA3-AS1
ENSG00000114978,MOB1A
ENSG00000065911,MTHFD2
ENSG00000188687,SLC4A5
ENSG00000204843,DCTN1
ENSG00000284308,C2orf81
ENSG00000005448,WDR54
ENSG00000115274,INO80B
ENSG00000239779,WBP1
ENSG00000115275,MOGS
ENSG00000286883,AC005041.5
ENSG00000135637,CCDC142
ENSG00000115282,TTC31
ENSG00000115307,AUP1
ENSG00000115317,HTRA2
ENSG00000115318,LOXL3
ENSG00000115325,DOK1
ENSG00000135622,SEMA4F
ENSG00000159399,HK2
ENSG00000115350,POLE4
ENSG00000270571,AC007681.1
ENSG00000115364,MRPL19
ENSG00000005436,GCFC2
ENSG00000163541,SUCLG1
ENSG00000115423,DNAH6
ENSG00000186854,TRABD2A
ENSG00000034510,TMSB10
ENSG00000287625,AC022210.2
ENSG00000176407,KCMF1
ENSG00000152291,TGOLN2
ENSG00000042445,RETSAT
ENSG00000115459,ELMOD3
ENSG00000042493,CAPG
ENSG00000168906,MAT2A
ENSG00000115486,GGCX
ENSG00000118640,VAMP8
ENSG00000168899,VAMP5
ENSG00000168883,USP39
ENSG00000168887,C2orf68
ENSG00000115523,GNLY
ENSG00000115525,ST3GAL5
ENSG00000068654,POLR1A
ENSG00000132300,PTCD3
ENSG00000132305,IMMT
ENSG00000132313,MRPL35
ENSG00000115548,KDM3A
ENSG00000115561,CHMP3
ENSG00000228363,AC015971.1
ENSG00000239305,RNF103
ENSG00000153561,RMND5A
ENSG00000153563,CD8A
ENSG00000172116,CD8B
ENSG00000187627,RGPD1
ENSG00000280721,LINC01943
ENSG00000222041,CYTOR
ENSG00000185304,RGPD2
ENSG00000172086,KRCC1
ENSG00000172071,EIF2AK3
ENSG00000234028,EIF2AK3-DT
ENSG00000153574,RPIA
ENSG00000211592,IGKC
ENSG00000172005,MAL
ENSG00000144029,MRPS5
ENSG00000144026,ZNF514
ENSG00000233757,AC092835.1
ENSG00000115042,FAHD2A
ENSG00000232931,LINC00342
ENSG00000174501,ANKRD36C
ENSG00000188886,ASTL
ENSG00000158050,DUSP2
ENSG00000084090,STARD7
ENSG00000204685,STARD7-AS1
ENSG00000135956,TMEM127
ENSG00000144021,CIAO1
ENSG00000144028,SNRNP200
ENSG00000198885,ITPRIPL1
ENSG00000121152,NCAPH
ENSG00000196843,ARID5A
ENSG00000114982,KANSL3
ENSG00000114988,LMAN2L
ENSG00000158158,CNNM4
ENSG00000168763,CNNM3
ENSG00000163126,ANKRD23
ENSG00000213337,ANKRD39
ENSG00000168758,SEMA4C
ENSG00000168754,FAM178B
ENSG00000144199,FAHD2B
ENSG00000135976,ANKRD36
ENSG00000277701,AC159540.2
ENSG00000230606,AC092683.1
ENSG00000196912,ANKRD36B
ENSG00000135940,COX5B
ENSG00000115073,ACTR1B
ENSG00000228486,C2orf92
ENSG00000115085,ZAP70
ENSG00000075568,TMEM131
ENSG00000040933,INPP4A
ENSG00000183513,COA5
ENSG00000115446,UNC50
ENSG00000071073,MGAT4A
ENSG00000226791,LINC02611
ENSG00000135951,TSGA10
ENSG00000241962,AC079447.1
ENSG00000144182,LIPT1
ENSG00000158411,MITD1
ENSG00000185414,MRPL30
ENSG00000144214,LYG1
ENSG00000115514,TXNDC9
ENSG00000158417,EIF5B
ENSG00000135945,REV1
ENSG00000144218,AFF3
ENSG00000115526,CHST10
ENSG00000115539,PDCL3
ENSG00000170485,NPAS2
ENSG00000071082,RPL31
ENSG00000204634,TBC1D8
ENSG00000158435,CNOT11
ENSG00000163162,RNF149
ENSG00000196460,RFX8
ENSG00000071054,MAP4K4
ENSG00000115590,IL1R2
ENSG00000115594,IL1R1
ENSG00000115604,IL18R1
ENSG00000115607,IL18RAP
ENSG00000135953,MFSD9
ENSG00000170417,TMEM182
ENSG00000135972,MRPS9
ENSG00000135966,TGFBRAP1
ENSG00000272994,AC012360.3
ENSG00000135974,C2orf49
ENSG00000115641,FHL2
ENSG00000071051,NCK2
ENSG00000235522,AC010978.1
ENSG00000234162,AC009505.1
ENSG00000115652,UXS1
ENSG00000135968,GCC2
ENSG00000214184,GCC2-AS1
ENSG00000169756,LIMS1
ENSG00000153201,RANBP2
ENSG00000163006,CCDC138
ENSG00000135960,EDAR
ENSG00000172985,SH3RF3
ENSG00000186522,SEPTIN10
ENSG00000015568,RGPD5
ENSG00000175701,MTLN
ENSG00000169679,BUB1
ENSG00000153093,ACOXL
ENSG00000172965,MIR4435-2HG
ENSG00000153094,BCL2L11
ENSG00000280878,AC017002.5
ENSG00000153107,ANAPC1
ENSG00000153208,MERTK
ENSG00000153214,TMEM87B
ENSG00000144161,ZC3H8
ENSG00000286545,AC092645.2
ENSG00000188177,ZC3H6
ENSG00000169629,RGPD8
ENSG00000114999,TTL
ENSG00000125630,POLR1B
ENSG00000125611,CHCHD5
ENSG00000243389,AC012442.2
ENSG00000144136,SLC20A1
ENSG00000169607,CKAP2L
ENSG00000125538,IL1B
ENSG00000125637,PSD4
ENSG00000136682,CBWD2
ENSG00000144134,RABL2A
ENSG00000115084,SLC35F5
ENSG00000115091,ACTR3
ENSG00000234199,LINC01191
ENSG00000175497,DPP10
ENSG00000088205,DDX18
ENSG00000236255,AC009404.1
ENSG00000125633,CCDC93
ENSG00000125629,INSIG2
ENSG00000115107,STEAP3
ENSG00000186132,C2orf76
ENSG00000155368,DBI
ENSG00000088179,PTPN4
